sent_ind,cve_sent_ind,token,pos,tag,dep,label,pred_y
CVE-2018-1000086,4,vulnerability,NOUN,NN,nsubj,O,O
CVE-2018-1000086,4,appears,VERB,VBZ,ROOT,O,O
CVE-2018-1000086,4,to,PART,TO,aux,O,O
CVE-2018-1000086,4,have,VERB,VB,aux,O,O
CVE-2018-1000086,4,been,VERB,VBN,auxpass,O,O
CVE-2018-1000086,4,fixed,VERB,VBN,xcomp,O,O
CVE-2018-1000086,4,in,ADP,IN,prep,O,O
CVE-2018-1000086,4,versions,NOUN,NNS,pobj,O,O
CVE-2018-1000086,4,1.3.2,NUM,CD,npadvmod,O,O
CVE-2018-1000086,4,and,CCONJ,CC,cc,O,O
CVE-2018-1000086,4,later,ADV,RB,conj,O,O
CVE-2018-1000086,4,.,PUNCT,.,punct,O,O
CVE-2018-1000173,0,A,DET,DT,det,O,O
CVE-2018-1000173,0,session,NOUN,NN,compound,O,O
CVE-2018-1000173,0,fixaction,NOUN,NN,compound,O,O
CVE-2018-1000173,0,vulnerability,NOUN,NN,nsubj,O,O
CVE-2018-1000173,0,exists,VERB,VBZ,ROOT,O,O
CVE-2018-1000173,0,in,ADP,IN,prep,O,O
CVE-2018-1000173,0,Jenkins,PROPN,NNP,compound,O,O
CVE-2018-1000173,0,Google,PROPN,NNP,compound,pn,pn
CVE-2018-1000173,0,Login,PROPN,NNP,compound,pn,pn
CVE-2018-1000173,0,Plugin,PROPN,NNP,pobj,pn,pn
CVE-2018-1000173,0,1.3,NUM,CD,nummod,vrs,vre
CVE-2018-1000173,0,and,CCONJ,CC,cc,=,=
CVE-2018-1000173,0,older,ADJ,JJR,conj,>,O
CVE-2018-1000173,0,in,ADP,IN,prep,O,O
CVE-2018-1000173,0,GoogleOAuth2SecurityRealm.java,NOUN,NN,pobj,O,O
CVE-2018-1000173,0,that,DET,WDT,nsubj,O,O
CVE-2018-1000173,0,allows,VERB,VBZ,relcl,O,O
CVE-2018-1000173,0,unauthorized,ADJ,JJ,amod,O,O
CVE-2018-1000173,0,attackers,NOUN,NNS,nsubj,O,O
CVE-2018-1000173,0,to,PART,TO,aux,O,O
CVE-2018-1000173,0,impersonate,VERB,VB,ccomp,O,O
CVE-2018-1000173,0,another,DET,DT,det,O,O
CVE-2018-1000173,0,user,NOUN,NN,dobj,O,O
CVE-2018-1000173,0,if,ADP,IN,mark,O,O
CVE-2018-1000173,0,they,PRON,PRP,nsubj,O,O
CVE-2018-1000173,0,can,VERB,MD,aux,O,O
CVE-2018-1000173,0,control,VERB,VB,advcl,O,O
CVE-2018-1000173,0,the,DET,DT,det,O,O
CVE-2018-1000173,0,pre,ADJ,JJ,subtok,O,O
CVE-2018-1000173,0,-,ADJ,JJ,subtok,O,O
CVE-2018-1000173,0,authentication,ADJ,JJ,amod,O,O
CVE-2018-1000173,0,session,NOUN,NN,dobj,O,O
CVE-2018-1000173,0,.,PUNCT,.,punct,O,O
CVE-2018-1000175,0,A,DET,DT,det,O,O
CVE-2018-1000175,0,path,NOUN,NN,compound,O,O
CVE-2018-1000175,0,traversal,NOUN,NN,compound,O,O
CVE-2018-1000175,0,vulnerability,NOUN,NN,nsubj,O,O
CVE-2018-1000175,0,exists,VERB,VBZ,ROOT,O,O
CVE-2018-1000175,0,in,ADP,IN,prep,O,O
CVE-2018-1000175,0,Jenkins,PROPN,NNP,compound,O,O
CVE-2018-1000175,0,HTML,PROPN,NNP,compound,pn,pn
CVE-2018-1000175,0,Publisher,PROPN,NNP,compound,pn,pn
CVE-2018-1000175,0,Plugin,PROPN,NNP,pobj,pn,pn
CVE-2018-1000175,0,1.15,NUM,CD,nummod,vrs,vre
CVE-2018-1000175,0,and,CCONJ,CC,cc,=,=
CVE-2018-1000175,0,older,ADJ,JJR,conj,>,<
CVE-2018-1000175,0,in,ADP,IN,prep,O,O
CVE-2018-1000175,0,HtmlPublisherTarget.java,PROPN,NNP,pobj,O,O
CVE-2018-1000175,0,that,DET,WDT,nsubj,O,O
CVE-2018-1000175,0,allows,VERB,VBZ,relcl,O,O
CVE-2018-1000175,0,attackers,NOUN,NNS,nsubj,O,O
CVE-2018-1000175,0,able,ADJ,JJ,ccomp,O,O
CVE-2018-1000175,0,to,PART,TO,aux,O,O
CVE-2018-1000175,0,configure,VERB,VB,xcomp,O,O
CVE-2018-1000175,0,the,DET,DT,det,O,O
CVE-2018-1000175,0,HTML,PROPN,NNP,compound,O,O
CVE-2018-1000175,0,Publisher,PROPN,NNP,dobj,O,O
CVE-2018-1000175,0,build,NOUN,NN,ccomp,O,O
CVE-2018-1000175,0,step,NOUN,NN,dobj,O,O
CVE-2018-1000175,0,to,PART,TO,aux,O,O
CVE-2018-1000175,0,override,VERB,VB,advcl,O,O
CVE-2018-1000175,0,arbitrary,ADJ,JJ,amod,O,O
CVE-2018-1000175,0,files,NOUN,NNS,dobj,O,O
CVE-2018-1000175,0,on,ADP,IN,prep,O,O
CVE-2018-1000175,0,the,DET,DT,det,O,O
CVE-2018-1000175,0,Jenkins,PROPN,NNP,compound,O,O
CVE-2018-1000175,0,master,NOUN,NN,pobj,O,O
CVE-2018-1000175,0,.,PUNCT,.,punct,O,O
CVE-2018-1000195,0,A,DET,DT,det,O,O
CVE-2018-1000195,0,server,NOUN,NN,compound,O,O
CVE-2018-1000195,0,-,PUNCT,HYPH,punct,O,O
CVE-2018-1000195,0,side,NOUN,NN,compound,O,O
CVE-2018-1000195,0,request,NOUN,NN,compound,O,O
CVE-2018-1000195,0,forgery,NOUN,NN,compound,O,O
CVE-2018-1000195,0,vulnerability,NOUN,NN,nsubj,O,O
CVE-2018-1000195,0,exists,VERB,VBZ,ROOT,O,O
CVE-2018-1000195,0,in,ADP,IN,prep,O,O
CVE-2018-1000195,0,Jenkins,PROPN,NNP,pobj,pn,pn
CVE-2018-1000195,0,2.12,NUM,CD,nummod,vrs,vre
CVE-2018-1000195,0,and,CCONJ,CC,cc,=,=
CVE-2018-1000195,0,older,ADJ,JJR,conj,>,<
CVE-2018-1000195,0,",",PUNCT,",",punct,sp,sp
CVE-2018-1000195,0,LTS,PROPN,NNP,appos,pn,O
CVE-2018-1000195,0,2.107.2,PUNCT,NFP,nummod,vrs,O
CVE-2018-1000195,0,and,CCONJ,CC,cc,=,O
CVE-2018-1000195,0,older,ADJ,JJR,conj,>,O
CVE-2018-1000195,0,in,ADP,IN,prep,O,O
CVE-2018-1000195,0,ZipExtractionInstaller.java,NOUN,NN,pobj,O,O
CVE-2018-1000195,0,that,DET,WDT,nsubj,O,O
CVE-2018-1000195,0,allows,VERB,VBZ,relcl,O,O
CVE-2018-1000195,0,users,NOUN,NNS,nsubj,O,O
CVE-2018-1000195,0,with,ADP,IN,prep,O,O
CVE-2018-1000195,0,Overall,PROPN,NNP,amod,O,O
CVE-2018-1000195,0,/,SYM,SYM,punct,O,O
CVE-2018-1000195,0,Read,PROPN,NNP,amod,O,O
CVE-2018-1000195,0,permission,NOUN,NN,pobj,O,O
CVE-2018-1000195,0,to,PART,TO,aux,O,O
CVE-2018-1000195,0,have,VERB,VB,acl,O,O
CVE-2018-1000195,0,Jenkins,PROPN,NNP,nsubj,O,O
CVE-2018-1000195,0,submit,VERB,VB,ccomp,O,O
CVE-2018-1000195,0,a,DET,DT,det,O,O
CVE-2018-1000195,0,HTTP,PROPN,NNP,compound,O,O
CVE-2018-1000195,0,GET,VERB,VB,compound,O,O
CVE-2018-1000195,0,request,VERB,VB,dobj,O,O
CVE-2018-1000195,0,to,ADP,IN,prep,O,O
CVE-2018-1000195,0,an,DET,DT,det,O,O
CVE-2018-1000195,0,arbitrary,ADJ,JJ,amod,O,O
CVE-2018-1000195,0,URL,NOUN,NN,pobj,O,O
CVE-2018-1000195,0,and,CCONJ,CC,cc,O,O
CVE-2018-1000195,0,learn,VERB,VB,ccomp,O,O
CVE-2018-1000195,0,whether,ADP,IN,mark,O,O
CVE-2018-1000195,0,the,DET,DT,det,O,O
CVE-2018-1000195,0,response,NOUN,NN,nsubj,O,O
CVE-2018-1000195,0,is,VERB,VBZ,ccomp,O,O
CVE-2018-1000195,0,successful,ADJ,JJ,amod,O,O
CVE-2018-1000195,0,(,PUNCT,-LRB-,punct,O,O
CVE-2018-1000195,0,200,NUM,CD,attr,O,O
CVE-2018-1000195,0,),PUNCT,-RRB-,punct,O,O
CVE-2018-1000195,0,or,CCONJ,CC,cc,O,O
CVE-2018-1000195,0,not,ADV,RB,conj,O,O
CVE-2018-1000195,0,.,PUNCT,.,punct,O,O
CVE-2018-1000225,0,Cobbler,NOUN,NN,compound,pn,pn
CVE-2018-1000225,0,version,NOUN,NN,nsubj,O,O
CVE-2018-1000225,0,Verified,PROPN,NNP,ROOT,O,O
CVE-2018-1000225,0,as,ADP,IN,prep,O,O
CVE-2018-1000225,0,present,ADJ,JJ,amod,O,O
CVE-2018-1000225,0,in,ADP,IN,prep,O,O
CVE-2018-1000225,0,Cobbler,PROPN,NNP,compound,pn,pn
CVE-2018-1000225,0,versions,NOUN,NNS,pobj,O,O
CVE-2018-1000225,0,2.6.11,NUM,CD,nummod,vrs,vre
CVE-2018-1000225,1,+,CCONJ,CC,ROOT,>,O
CVE-2018-1000225,2,",",PUNCT,",",punct,O,O
CVE-2018-1000225,2,but,CCONJ,CC,cc,O,O
CVE-2018-1000225,2,code,NOUN,NN,compound,O,O
CVE-2018-1000225,2,inspection,NOUN,NN,nsubj,O,O
CVE-2018-1000225,2,suggests,VERB,VBZ,ROOT,O,O
CVE-2018-1000225,2,at,ADP,IN,advmod,O,O
CVE-2018-1000225,2,least,ADJ,JJS,advmod,O,O
CVE-2018-1000225,2,2.0.0,NUM,CD,nummod,vrs,O
CVE-2018-1000225,2,+,CCONJ,CC,punct,>,O
CVE-2018-1000225,2,or,CCONJ,CC,cc,O,O
CVE-2018-1000225,2,possibly,ADV,RB,advmod,O,O
CVE-2018-1000225,2,even,ADV,RB,advmod,O,O
CVE-2018-1000225,2,older,ADJ,JJR,amod,O,O
CVE-2018-1000225,2,versions,NOUN,NNS,nsubj,O,O
CVE-2018-1000225,2,may,VERB,MD,aux,O,O
CVE-2018-1000225,2,be,VERB,VB,conj,O,O
CVE-2018-1000225,2,vulnerable,ADJ,JJ,acomp,O,O
CVE-2018-1000225,2,contains,VERB,VBZ,ccomp,O,O
CVE-2018-1000225,2,a,DET,DT,det,O,O
CVE-2018-1000225,2,Cross,PROPN,NNP,compound,O,O
CVE-2018-1000225,2,Site,NOUN,NN,compound,O,O
CVE-2018-1000225,2,Scripting,NOUN,NN,nmod,O,O
CVE-2018-1000225,2,(,PUNCT,-LRB-,punct,O,O
CVE-2018-1000225,2,XSS,PROPN,NNP,appos,O,O
CVE-2018-1000225,2,),PUNCT,-RRB-,punct,O,O
CVE-2018-1000225,2,vulnerability,NOUN,NN,dobj,O,O
CVE-2018-1000225,2,in,ADP,IN,prep,O,O
CVE-2018-1000225,2,cobbler,NOUN,NN,compound,O,O
CVE-2018-1000225,2,-,PUNCT,HYPH,punct,O,O
CVE-2018-1000225,2,web,NOUN,NN,pobj,O,O
CVE-2018-1000225,2,that,DET,WDT,nsubj,O,O
CVE-2018-1000225,2,can,VERB,MD,aux,O,O
CVE-2018-1000225,2,result,VERB,VB,relcl,O,O
CVE-2018-1000225,2,in,ADP,IN,prep,O,O
CVE-2018-1000225,2,Privilege,PROPN,NNP,compound,O,O
CVE-2018-1000225,2,escalation,NOUN,NN,pobj,O,O
CVE-2018-1000225,2,to,ADP,IN,aux,O,O
CVE-2018-1000225,2,admin,NOUN,NN,acl,O,O
CVE-2018-1000225,2,..,PUNCT,.,punct,O,O
CVE-2018-1000225,3,This,DET,DT,det,O,O
CVE-2018-1000225,3,attack,NOUN,NN,nsubj,O,O
CVE-2018-1000225,3,appear,VERB,VBP,ROOT,O,O
CVE-2018-1000225,3,to,PART,TO,aux,O,O
CVE-2018-1000225,3,be,VERB,VB,xcomp,O,O
CVE-2018-1000225,3,exploitable,ADJ,JJ,acomp,O,O
CVE-2018-1000225,3,via,ADP,IN,prep,O,O
CVE-2018-1000225,3,"""",PUNCT,``,punct,O,O
CVE-2018-1000225,3,network,NOUN,NN,compound,O,O
CVE-2018-1000225,3,connectivity,NOUN,NN,pobj,O,O
CVE-2018-1000225,3,"""",PUNCT,'',punct,O,O
CVE-2018-1000225,3,.,PUNCT,.,punct,O,O
CVE-2018-1000225,4,Sending,VERB,VBG,ROOT,O,O
CVE-2018-1000225,4,unauthenticated,ADJ,JJ,amod,O,O
CVE-2018-1000225,4,JavaScript,PROPN,NNP,compound,O,O
CVE-2018-1000225,4,payload,NOUN,NN,dobj,O,O
CVE-2018-1000225,4,to,ADP,IN,prep,O,O
CVE-2018-1000225,4,the,DET,DT,det,O,O
CVE-2018-1000225,4,Cobbler,PROPN,NNP,compound,O,O
CVE-2018-1000225,4,XMLRPC,PROPN,NNP,compound,O,O
CVE-2018-1000225,4,API,PROPN,NNP,pobj,O,O
CVE-2018-1000225,4,(,PUNCT,-LRB-,punct,O,O
CVE-2018-1000225,4,/cobbler_api,PROPN,NNP,appos,O,O
CVE-2018-1000225,4,),PUNCT,-RRB-,punct,O,O
CVE-2018-1000225,4,.,PUNCT,.,punct,O,O
CVE-2018-1000226,0,Cobbler,NOUN,NN,compound,pn,pn
CVE-2018-1000226,0,version,NOUN,NN,nsubj,O,O
CVE-2018-1000226,0,Verified,PROPN,NNP,ROOT,O,O
CVE-2018-1000226,0,as,ADP,IN,prep,O,O
CVE-2018-1000226,0,present,ADJ,JJ,amod,O,O
CVE-2018-1000226,0,in,ADP,IN,prep,O,O
CVE-2018-1000226,0,Cobbler,PROPN,NNP,compound,pn,pn
CVE-2018-1000226,0,versions,NOUN,NNS,pobj,O,O
CVE-2018-1000226,0,2.6.11,NUM,CD,nummod,vrs,vre
CVE-2018-1000226,1,+,CCONJ,CC,ROOT,>,O
CVE-2018-1000226,2,",",PUNCT,",",punct,O,O
CVE-2018-1000226,2,but,CCONJ,CC,cc,O,O
CVE-2018-1000226,2,code,NOUN,NN,compound,O,O
CVE-2018-1000226,2,inspection,NOUN,NN,nsubj,O,O
CVE-2018-1000226,2,suggests,VERB,VBZ,ROOT,O,O
CVE-2018-1000226,2,at,ADP,IN,advmod,O,O
CVE-2018-1000226,2,least,ADJ,JJS,advmod,O,O
CVE-2018-1000226,2,2.0.0,NUM,CD,nummod,vrs,O
CVE-2018-1000226,2,+,CCONJ,CC,punct,>,O
CVE-2018-1000226,2,or,CCONJ,CC,cc,O,O
CVE-2018-1000226,2,possibly,ADV,RB,advmod,O,O
CVE-2018-1000226,2,even,ADV,RB,advmod,O,O
CVE-2018-1000226,2,older,ADJ,JJR,amod,O,O
CVE-2018-1000226,2,versions,NOUN,NNS,nsubj,O,O
CVE-2018-1000226,2,may,VERB,MD,aux,O,O
CVE-2018-1000226,2,be,VERB,VB,conj,O,O
CVE-2018-1000226,2,vulnerable,ADJ,JJ,acomp,O,O
CVE-2018-1000226,3,contains,VERB,VBZ,ROOT,O,O
CVE-2018-1000226,3,a,DET,DT,det,O,O
CVE-2018-1000226,3,Incorrect,PROPN,NNP,compound,O,O
CVE-2018-1000226,3,Access,PROPN,NNP,compound,O,O
CVE-2018-1000226,3,Control,PROPN,NNP,compound,O,O
CVE-2018-1000226,3,vulnerability,NOUN,NN,dobj,O,O
CVE-2018-1000226,3,in,ADP,IN,prep,O,O
CVE-2018-1000226,3,XMLRPC,PROPN,NNP,compound,O,O
CVE-2018-1000226,3,API,PROPN,NNP,pobj,O,O
CVE-2018-1000226,3,(,PUNCT,-LRB-,punct,O,O
CVE-2018-1000226,3,/cobbler_api,PUNCT,",",appos,O,O
CVE-2018-1000226,3,),PUNCT,-RRB-,punct,O,O
CVE-2018-1000226,3,that,DET,WDT,nsubj,O,O
CVE-2018-1000226,3,can,VERB,MD,aux,O,O
CVE-2018-1000226,3,result,VERB,VB,relcl,O,O
CVE-2018-1000226,3,in,ADP,IN,prep,O,O
CVE-2018-1000226,3,Privilege,PROPN,NNP,compound,O,O
CVE-2018-1000226,3,escalation,NOUN,NN,pobj,O,O
CVE-2018-1000226,3,",",PUNCT,",",punct,O,O
CVE-2018-1000226,3,data,NOUN,NNS,compound,O,O
CVE-2018-1000226,3,manipulation,NOUN,NN,conj,O,O
CVE-2018-1000226,3,or,CCONJ,CC,cc,O,O
CVE-2018-1000226,3,exfiltration,NOUN,NN,conj,O,O
CVE-2018-1000226,3,",",PUNCT,",",punct,O,O
CVE-2018-1000226,3,LDAP,PROPN,NNP,compound,O,O
CVE-2018-1000226,3,credential,ADJ,JJ,amod,O,O
CVE-2018-1000226,3,harvesting,NOUN,NN,conj,O,O
CVE-2018-1000226,3,.,PUNCT,.,punct,O,O
CVE-2018-1000226,4,This,DET,DT,det,O,O
CVE-2018-1000226,4,attack,NOUN,NN,nsubj,O,O
CVE-2018-1000226,4,appear,VERB,VBP,ROOT,O,O
CVE-2018-1000226,4,to,PART,TO,aux,O,O
CVE-2018-1000226,4,be,VERB,VB,xcomp,O,O
CVE-2018-1000226,4,exploitable,ADJ,JJ,acomp,O,O
CVE-2018-1000226,4,via,ADP,IN,prep,O,O
CVE-2018-1000226,4,"""",PUNCT,``,punct,O,O
CVE-2018-1000226,4,network,NOUN,NN,compound,O,O
CVE-2018-1000226,4,connectivity,NOUN,NN,pobj,O,O
CVE-2018-1000226,4,"""",PUNCT,'',punct,O,O
CVE-2018-1000226,4,.,PUNCT,.,punct,O,O
CVE-2018-1000226,5,Taking,VERB,VBG,ROOT,O,O
CVE-2018-1000226,5,advantage,NOUN,NN,dobj,O,O
CVE-2018-1000226,5,of,ADP,IN,prep,O,O
CVE-2018-1000226,5,improper,ADJ,JJ,amod,O,O
CVE-2018-1000226,5,validation,NOUN,NN,pobj,O,O
CVE-2018-1000226,5,of,ADP,IN,prep,O,O
CVE-2018-1000226,5,security,NOUN,NN,compound,O,O
CVE-2018-1000226,5,tokens,NOUN,NNS,pobj,O,O
CVE-2018-1000226,5,in,ADP,IN,prep,O,O
CVE-2018-1000226,5,API,NOUN,NN,compound,O,O
CVE-2018-1000226,5,endpoints,NOUN,NNS,pobj,O,O
CVE-2018-1000226,5,.,PUNCT,.,punct,O,O
CVE-2018-1000226,6,Please,INTJ,UH,intj,O,O
CVE-2018-1000226,6,note,VERB,VB,ROOT,O,O
CVE-2018-1000226,6,this,DET,DT,nsubj,O,O
CVE-2018-1000226,6,is,VERB,VBZ,ccomp,O,O
CVE-2018-1000226,6,a,DET,DT,det,O,O
CVE-2018-1000226,6,different,ADJ,JJ,amod,O,O
CVE-2018-1000226,6,issue,NOUN,NN,attr,O,O
CVE-2018-1000226,6,than,ADP,IN,prep,O,O
CVE-2018-1000226,6,CVE-2018,NOUN,NN,pobj,O,O
CVE-2018-1000226,6,-,PUNCT,HYPH,punct,O,O
CVE-2018-1000226,6,10931,NUM,CD,nummod,O,O
CVE-2018-1000226,6,.,PUNCT,.,punct,O,O
CVE-2018-1000867,0,WeBid,PROPN,NNP,nsubj,pn,pn
CVE-2018-1000867,0,version,NOUN,NN,nsubj,O,O
CVE-2018-1000867,0,up,ADP,IN,prt,O,O
CVE-2018-1000867,0,to,ADP,IN,prep,O,O
CVE-2018-1000867,0,current,ADJ,JJ,amod,O,O
CVE-2018-1000867,0,version,NOUN,NN,pobj,O,O
CVE-2018-1000867,0,1.2.2,NUM,CD,nummod,vre,vre
CVE-2018-1000867,0,contains,VERB,VBZ,ROOT,O,O
CVE-2018-1000867,0,a,DET,DT,det,O,O
CVE-2018-1000867,0,SQL,NOUN,NN,compound,O,O
CVE-2018-1000867,0,Injection,NOUN,NN,compound,O,O
CVE-2018-1000867,0,vulnerability,NOUN,NN,dobj,O,O
CVE-2018-1000867,0,in,ADP,IN,prep,O,O
CVE-2018-1000867,0,All,DET,DT,det,O,O
CVE-2018-1000867,0,five,NUM,CD,nummod,O,O
CVE-2018-1000867,0,yourauctions*.php,NOUN,NNS,compound,O,O
CVE-2018-1000867,0,scripts,NOUN,NNS,pobj,O,O
CVE-2018-1000867,0,that,DET,WDT,nsubj,O,O
CVE-2018-1000867,0,can,VERB,MD,aux,O,O
CVE-2018-1000867,0,result,VERB,VB,relcl,O,O
CVE-2018-1000867,0,in,ADP,IN,prep,O,O
CVE-2018-1000867,0,Database,NOUN,NN,compound,O,O
CVE-2018-1000867,0,Read,NOUN,NN,pobj,O,O
CVE-2018-1000867,0,via,ADP,IN,prep,O,O
CVE-2018-1000867,0,Blind,ADJ,JJ,compound,O,O
CVE-2018-1000867,0,SQL,PROPN,NNP,compound,O,O
CVE-2018-1000867,0,Injection,NOUN,NN,pobj,O,O
CVE-2018-1000867,0,.,PUNCT,.,punct,O,O
CVE-2018-1000867,1,This,DET,DT,det,O,O
CVE-2018-1000867,1,attack,NOUN,NN,nsubj,O,O
CVE-2018-1000867,1,appear,VERB,VBP,ROOT,O,O
CVE-2018-1000867,1,to,PART,TO,aux,O,O
CVE-2018-1000867,1,be,VERB,VB,xcomp,O,O
CVE-2018-1000867,1,exploitable,ADJ,JJ,acomp,O,O
CVE-2018-1000867,1,via,ADP,IN,prep,O,O
CVE-2018-1000867,1,HTTP,PROPN,NNP,compound,O,O
CVE-2018-1000867,1,Request,NOUN,NN,pobj,O,O
CVE-2018-1000867,1,.,PUNCT,.,punct,O,O
CVE-2018-1000867,2,This,DET,DT,det,O,O
CVE-2018-1000867,2,vulnerability,NOUN,NN,nsubj,O,O
CVE-2018-1000867,2,appears,VERB,VBZ,ROOT,O,O
CVE-2018-1000867,2,to,PART,TO,aux,O,O
CVE-2018-1000867,2,have,VERB,VB,aux,O,O
CVE-2018-1000867,2,been,VERB,VBN,auxpass,O,O
CVE-2018-1000867,2,fixed,VERB,VBN,xcomp,O,O
CVE-2018-1000867,2,in,ADP,IN,prt,O,O
CVE-2018-1000867,2,after,ADP,IN,prep,O,O
CVE-2018-1000867,2,commit,NOUN,NN,pobj,O,O
CVE-2018-1000867,2,256a5f9d3eafbc477dcf77c7682446cc4b449c7f,NUM,CD,dobj,O,O
CVE-2018-1000867,2,.,PUNCT,.,punct,O,O
CVE-2018-1000868,0,WeBid,PROPN,NNP,nsubj,pn,pn
CVE-2018-1000868,0,version,NOUN,NN,nsubj,O,O
CVE-2018-1000868,0,up,ADP,IN,prt,O,O
CVE-2018-1000868,0,to,ADP,IN,prep,O,O
CVE-2018-1000868,0,current,ADJ,JJ,amod,O,O
CVE-2018-1000868,0,version,NOUN,NN,pobj,O,O
CVE-2018-1000868,0,1.2.2,NUM,CD,nummod,vre,vre
CVE-2018-1000868,0,contains,VERB,VBZ,ROOT,O,O
CVE-2018-1000868,0,a,DET,DT,det,O,O
CVE-2018-1000868,0,Cross,PROPN,NNP,compound,O,O
CVE-2018-1000868,0,Site,NOUN,NN,compound,O,O
CVE-2018-1000868,0,Scripting,NOUN,NN,nmod,O,O
CVE-2018-1000868,0,(,PUNCT,-LRB-,punct,O,O
CVE-2018-1000868,0,XSS,PROPN,NNP,appos,O,O
CVE-2018-1000868,0,),PUNCT,-RRB-,punct,O,O
CVE-2018-1000868,0,vulnerability,NOUN,NN,dobj,O,O
CVE-2018-1000868,0,in,ADP,IN,prep,O,O
CVE-2018-1000868,0,user_login.php,PROPN,NNP,punct,O,O
CVE-2018-1000868,0,",",PUNCT,",",punct,O,O
CVE-2018-1000868,1,register.php,X,ADD,ROOT,O,O
CVE-2018-1000868,1,that,DET,WDT,nsubj,O,O
CVE-2018-1000868,1,can,VERB,MD,aux,O,O
CVE-2018-1000868,1,result,VERB,VB,relcl,O,O
CVE-2018-1000868,1,in,ADP,IN,prep,O,O
CVE-2018-1000868,1,Javascript,ADJ,JJ,compound,O,O
CVE-2018-1000868,1,execution,NOUN,NN,pobj,O,O
CVE-2018-1000868,1,in,ADP,IN,prep,O,O
CVE-2018-1000868,1,the,DET,DT,det,O,O
CVE-2018-1000868,1,user,NOUN,NN,poss,O,O
CVE-2018-1000868,1,'s,PART,POS,case,O,O
CVE-2018-1000868,1,browser,NOUN,NN,pobj,O,O
CVE-2018-1000868,1,",",PUNCT,",",punct,O,O
CVE-2018-1000868,1,injection,NOUN,NN,dobj,O,O
CVE-2018-1000868,1,of,ADP,IN,prep,O,O
CVE-2018-1000868,1,malicious,ADJ,JJ,amod,O,O
CVE-2018-1000868,1,markup,NOUN,NN,pobj,O,O
CVE-2018-1000868,1,into,ADP,IN,prep,O,O
CVE-2018-1000868,1,the,DET,DT,det,O,O
CVE-2018-1000868,1,page,NOUN,NN,pobj,O,O
CVE-2018-1000868,1,.,PUNCT,.,punct,O,O
CVE-2018-1000868,2,This,DET,DT,det,O,O
CVE-2018-1000868,2,attack,NOUN,NN,nsubj,O,O
CVE-2018-1000868,2,appear,VERB,VBP,ROOT,O,O
CVE-2018-1000868,2,to,PART,TO,aux,O,O
CVE-2018-1000868,2,be,VERB,VB,xcomp,O,O
CVE-2018-1000868,2,exploitable,ADJ,JJ,acomp,O,O
CVE-2018-1000868,2,via,ADP,IN,prep,O,O
CVE-2018-1000868,2,The,DET,DT,det,O,O
CVE-2018-1000868,2,victim,NOUN,NN,compound,O,O
CVE-2018-1000868,2,user,NOUN,NN,nsubj,O,O
CVE-2018-1000868,2,must,VERB,MD,aux,O,O
CVE-2018-1000868,2,click,VERB,VB,ccomp,O,O
CVE-2018-1000868,2,a,DET,DT,det,O,O
CVE-2018-1000868,2,malicous,ADJ,JJ,amod,O,O
CVE-2018-1000868,2,link,NOUN,NN,dobj,O,O
CVE-2018-1000868,2,.,PUNCT,.,punct,O,O
CVE-2018-1000868,3,This,DET,DT,det,O,O
CVE-2018-1000868,3,vulnerability,NOUN,NN,nsubj,O,O
CVE-2018-1000868,3,appears,VERB,VBZ,ROOT,O,O
CVE-2018-1000868,3,to,PART,TO,aux,O,O
CVE-2018-1000868,3,have,VERB,VB,aux,O,O
CVE-2018-1000868,3,been,VERB,VBN,auxpass,O,O
CVE-2018-1000868,3,fixed,VERB,VBN,xcomp,O,O
CVE-2018-1000868,3,in,ADP,IN,prt,O,O
CVE-2018-1000868,3,after,ADP,IN,prep,O,O
CVE-2018-1000868,3,commit,NOUN,NN,pobj,O,O
CVE-2018-1000868,3,256a5f9d3eafbc477dcf77c7682446cc4b449c7f,NUM,CD,dobj,O,O
CVE-2018-1000868,3,.,PUNCT,.,punct,O,O
CVE-2018-1000882,0,WeBid,PROPN,NNP,nsubj,pn,pn
CVE-2018-1000882,0,version,NOUN,NN,nsubj,O,O
CVE-2018-1000882,0,up,ADP,IN,prt,O,O
CVE-2018-1000882,0,to,ADP,IN,prep,O,O
CVE-2018-1000882,0,current,ADJ,JJ,amod,O,O
CVE-2018-1000882,0,version,NOUN,NN,pobj,O,O
CVE-2018-1000882,0,1.2.2,NUM,CD,nummod,vre,vre
CVE-2018-1000882,0,contains,VERB,VBZ,ROOT,O,O
CVE-2018-1000882,0,a,DET,DT,det,O,O
CVE-2018-1000882,0,Directory,PROPN,NNP,compound,O,O
CVE-2018-1000882,0,Traversal,PROPN,NNP,compound,O,O
CVE-2018-1000882,0,vulnerability,NOUN,NN,dobj,O,O
CVE-2018-1000882,0,in,ADP,IN,prep,O,O
CVE-2018-1000882,0,getthumb.php,X,ADD,pobj,O,O
CVE-2018-1000882,0,that,DET,WDT,nsubj,O,O
CVE-2018-1000882,0,can,VERB,MD,aux,O,O
CVE-2018-1000882,0,result,VERB,VB,relcl,O,O
CVE-2018-1000882,0,in,ADP,IN,prep,O,O
CVE-2018-1000882,0,Arbitrary,PROPN,NNP,compound,O,O
CVE-2018-1000882,0,Image,PROPN,NNP,compound,O,O
CVE-2018-1000882,0,File,PROPN,NNP,compound,O,O
CVE-2018-1000882,0,Read,VERB,VBD,pobj,O,O
